0, 4.373785, 1.774134
1, 1.868628, 0.508820
2, 1.909443, 0.517894
3, 1.857901, 0.506462
4, 1.742466, 0.481920
5, 1.589783, 0.452675
6, 1.431211, 0.429961
7, 1.332947, 0.428574
8, 1.302697, 0.449194
9, 1.333916, 0.488548
10, 1.406663, 0.537568
11, 1.481955, 0.579826
12, 1.539776, 0.609898
13, 1.547791, 0.613957
14, 1.520566, 0.600070
15, 1.475941, 0.576604
16, 1.420965, 0.545984
17, 1.370205, 0.514773
18, 1.327807, 0.483416
19, 1.305691, 0.458448
20, 1.303978, 0.442323
21, 1.312230, 0.434623
22, 1.323062, 0.430583
23, 1.331575, 0.428795
24, 1.331045, 0.428884
25, 1.332777, 0.428601
26, 1.333681, 0.428463
27, 1.327107, 0.429632
28, 1.316016, 0.432869
29, 1.308001, 0.437418
30, 1.303106, 0.444605
31, 1.303152, 0.452028
32, 1.307709, 0.461840
33, 1.312862, 0.468648
34, 1.314000, 0.469959
35, 1.313985, 0.469943
36, 1.313155, 0.468990
37, 1.312035, 0.467662
38, 1.309342, 0.464201
39, 1.306520, 0.459928
40, 1.305241, 0.457578
41, 1.303526, 0.453377
42, 1.302661, 0.447631
43, 1.304067, 0.442149
44, 1.305897, 0.439467
45, 1.307846, 0.437548
46, 1.311604, 0.434967
47, 1.317250, 0.432393
48, 1.321465, 0.431020
49, 1.320871, 0.431193
50, 1.319049, 0.431763
51, 1.318859, 0.431826
52, 1.317073, 0.432459
53, 1.315682, 0.433005
54, 1.311572, 0.434985
55, 1.306069, 0.439271
56, 1.305017, 0.440591
57, 1.304026, 0.442228
58, 1.303091, 0.444660
59, 1.302981, 0.445102
60, 1.303282, 0.444016
61, 1.303211, 0.444241
62, 1.303262, 0.444080
63, 1.302690, 0.449102
64, 1.304543, 0.456086
65, 1.307163, 0.460987
66, 1.310429, 0.465651
67, 1.310886, 0.466237
68, 1.312297, 0.467977
69, 1.313984, 0.469941
70, 1.312291, 0.467970
71, 1.309661, 0.464634
72, 1.306323, 0.459588
73, 1.303864, 0.454384
74, 1.302838, 0.450434
75, 1.302913, 0.445417
76, 1.304319, 0.441686
77, 1.305909, 0.439453
78, 1.307090, 0.438222
79, 1.308408, 0.437089
80, 1.308798, 0.436789
81, 1.309849, 0.436045
82, 1.308893, 0.436718
83, 1.307192, 0.438128
84, 1.308154, 0.437292
85, 1.311434, 0.435063
86, 1.314069, 0.433708
87, 1.315986, 0.432881
88, 1.318514, 0.431943
89, 1.316955, 0.432503
90, 1.311299, 0.435142
91, 1.304818, 0.440880
92, 1.302666, 0.448663
93, 1.305054, 0.457197
94, 1.309219, 0.464031
95, 1.316730, 0.472930
96, 1.319335, 0.475586
97, 1.318642, 0.474894
98, 1.314591, 0.470622
99, 1.310887, 0.466238
100, 1.306262, 0.459483
101, 1.304969, 0.457019
102, 1.303215, 0.452281
103, 1.302672, 0.448796
104, 1.302772, 0.446262
105, 1.303972, 0.442336
106, 1.305804, 0.439576
107, 1.310450, 0.435655
108, 1.313706, 0.433878
109, 1.313011, 0.434217
110, 1.312718, 0.434366
111, 1.310206, 0.435810
112, 1.306740, 0.438563
113, 1.303363, 0.443779
114, 1.302656, 0.448294
115, 1.304141, 0.455119
116, 1.307127, 0.460930
117, 1.310348, 0.465544
118, 1.310776, 0.466096
119, 1.307779, 0.461947
120, 1.306517, 0.459921
121, 1.307347, 0.461279
122, 1.306852, 0.460483
