0, 1.276918, 0.433735
1, 1.385774, 0.524790
2, 1.312447, 0.434508
3, 1.312339, 0.434565
4, 1.316327, 0.432745
5, 1.303018, 0.444946
6, 1.307396, 0.437941
7, 1.305724, 0.439671
8, 1.411427, 0.540398
9, 1.311002, 0.435316
10, 1.335473, 0.489807
11, 1.310320, 0.465509
12, 1.318102, 0.474348
13, 1.312946, 0.468746
14, 1.302790, 0.450096
15, 1.302979, 0.451241
16, 1.305177, 0.457448
17, 1.305911, 0.458856
18, 1.312247, 0.467917
19, 1.303703, 0.442912
20, 1.315949, 0.472102
21, 1.368820, 0.513855
22, 1.305155, 0.457404
23, 1.303725, 0.442861
24, 1.346476, 0.498266
25, 1.362321, 0.426427
26, 1.366009, 0.426392
27, 1.306599, 0.438705
28, 1.320327, 0.431357
29, 1.310618, 0.465895
30, 1.316574, 0.472766
31, 1.305129, 0.440435
32, 1.321488, 0.477678
33, 1.304765, 0.456583
34, 1.475491, 0.434998
35, 1.306521, 0.438784
36, 1.322738, 0.478857
37, 1.317673, 0.432238
38, 1.376194, 0.518687
39, 1.350615, 0.501288
40, 1.306384, 0.438928
41, 1.322211, 0.430811
42, 1.435301, 0.430362
43, 1.334682, 0.428317
44, 1.331734, 0.486753
45, 1.314805, 0.470859
46, 1.481165, 0.579404
47, 1.321306, 0.477504
48, 1.389718, 0.426923
49, 1.373119, 0.516687
50, 1.351504, 0.426774
51, 1.338002, 0.427886
52, 1.420697, 0.429002
53, 1.323012, 0.479112
54, 1.303606, 0.443141
55, 1.304521, 0.441345
56, 1.351160, 0.426792
57, 1.302807, 0.446015
58, 1.315735, 0.432983
59, 1.420801, 0.429011
60, 1.327467, 0.429557
61, 1.304141, 0.442008
62, 1.305500, 0.458087
63, 1.308217, 0.437241
64, 1.328400, 0.429370
65, 1.355977, 0.505102
66, 1.317581, 0.432272
67, 1.304629, 0.441171
68, 1.312021, 0.467644
69, 1.304519, 0.441347
70, 1.387666, 0.426834
71, 1.303073, 0.451689
72, 1.453959, 0.432370
73, 1.359812, 0.426473
74, 1.304846, 0.456757
75, 1.303387, 0.452915
76, 1.305849, 0.458743
77, 1.411924, 0.540692
78, 1.315892, 0.472041
79, 1.322375, 0.430766
80, 1.302786, 0.446157
81, 1.355840, 0.426587
82, 1.343163, 0.427352
83, 1.310215, 0.465372
84, 1.308445, 0.462936
85, 1.312494, 0.468212
86, 1.325164, 0.481079
87, 1.346495, 0.427083
88, 1.304770, 0.440952
89, 1.319862, 0.476106
90, 1.355822, 0.504993
91, 1.303513, 0.453337
92, 1.315396, 0.471506
93, 1.333066, 0.487854
94, 1.310542, 0.465797
95, 1.307088, 0.438225
96, 1.303097, 0.451791
97, 1.456990, 0.432721
98, 1.303496, 0.443417
99, 1.322436, 0.430749
100, 1.303493, 0.453271
101, 1.314968, 0.471039
102, 1.318958, 0.431793
103, 1.310519, 0.435612
104, 1.412411, 0.540979
105, 1.330768, 0.485945
106, 1.312958, 0.434244
107, 1.302681, 0.448954
108, 1.303498, 0.453287
109, 1.313506, 0.433974
110, 1.331986, 0.486962
111, 1.303874, 0.454413
112, 1.314982, 0.433300
113, 1.340324, 0.427626
114, 1.302681, 0.448959
115, 1.393973, 0.529885
116, 1.309952, 0.435976
117, 1.374409, 0.517528
118, 1.376953, 0.426491
119, 1.326690, 0.482438
120, 1.305462, 0.439995
121, 1.476840, 0.435172
122, 1.322610, 0.430702
123, 1.321348, 0.477544
124, 1.312426, 0.434519
125, 1.307242, 0.461113
126, 1.307461, 0.461457
127, 1.328022, 0.429445
128, 1.307237, 0.438086
129, 1.302965, 0.445174
130, 1.338012, 0.491823
131, 1.326739, 0.482481
132, 1.303240, 0.452376
133, 1.449520, 0.431867
134, 1.315276, 0.433174
135, 1.302654, 0.448018
136, 1.303815, 0.454246
137, 1.326300, 0.429806
138, 1.362980, 0.509935
139, 1.303013, 0.451408
140, 1.302942, 0.445281
141, 1.325498, 0.481379
142, 1.302847, 0.445771
143, 1.317819, 0.474060
144, 1.324559, 0.430206
145, 1.322325, 0.478470
146, 1.416374, 0.543308
147, 1.305117, 0.440451
148, 1.306317, 0.459578
149, 1.310078, 0.465191
150, 1.314731, 0.433409
151, 1.396227, 0.427251
152, 1.327382, 0.483045
153, 1.385189, 0.524423
154, 1.387659, 0.426833
155, 1.302759, 0.446361
156, 1.309568, 0.464508
157, 1.303974, 0.454684
